======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n20w80_001] n20w80_001 HMOA 15/15: PF=500, cost=[3940,6396], sat=[2.0,12.0], 128s
  [n60w80_002] n60w80_002 HMOA 8/15: PF=500, cost=[6103,6925], sat=[5.6,7.8], 188s
  [n20w80_005] n20w80_005 HMOA 13/15: PF=500, cost=[3908,6163], sat=[1.0,17.0], 152s
  [n20w80_002] n20w80_002 HMOA 13/15: PF=500, cost=[4407,8917], sat=[3.0,7.6], 119s
  [n40w80_004] n40w80_004 HMOA 14/15: PF=500, cost=[4999,8080], sat=[0.0,6.6], 206s
  [n20w80_003] n20w80_003 noLS 2/15: PF=500, cost=[4239,9758], sat=[2.0,14.0], 103s
  [n20w80_004] n20w80_004 HMOA 14/15: PF=500, cost=[3742,7794], sat=[7.9,13.9], 157s
  [n40w80_001] n40w80_001 HMOA 15/15: PF=500, cost=[6607,7357], sat=[2.0,8.0], 134s
  [n40w80_003] n40w80_003 noLS 5/15: PF=500, cost=[5008,5008], sat=[0.0,0.0], 102s
  [n60w80_001] n60w80_001 HMOA 8/15: PF=500, cost=[6388,8754], sat=[10.0,20.0], 241s
  [n20w80_001] n20w80_001 noLS 1/15: PF=500, cost=[4209,5964], sat=[1.0,11.7], 108s
  [n60w80_004] n60w80_004 HMOA 7/15: PF=500, cost=[6900,7420], sat=[1.0,14.7], 305s
  [n40w80_005] n40w80_005 HMOA 11/15: PF=500, cost=[5520,5943], sat=[18.0,20.0], 146s
  [n20w80_002] n20w80_002 HMOA 14/15: PF=500, cost=[3470,6240], sat=[4.3,8.8], 145s
  [n60w80_003] n60w80_003 HMOA 8/15: PF=500, cost=[7022,7560], sat=[12.0,18.7], 228s
  [n40w80_004] n40w80_004 HMOA 15/15: PF=500, cost=[4773,5177], sat=[3.0,7.0], 131s
  [n20w80_005] n20w80_005 HMOA 14/15: PF=500, cost=[3887,7039], sat=[1.0,14.4], 164s
  [n20w80_003] n20w80_003 noLS 3/15: PF=500, cost=[4400,7023], sat=[1.0,8.0], 106s
  [n40w80_002] n40w80_002 HMOA 12/15: PF=500, cost=[4160,7189], sat=[10.0,17.0], 198s
  [n40w80_003] n40w80_003 noLS 6/15: PF=500, cost=[5082,6627], sat=[0.0,1.0], 118s
  [n20w80_001] n20w80_001 noLS 2/15: PF=500, cost=[4161,6897], sat=[1.0,13.0], 110s
  [n40w80_001] n40w80_001 noLS 1/15: PF=500, cost=[6902,8980], sat=[2.0,6.0], 134s
  [n60w80_005] n60w80_005 HMOA 6/15: PF=500, cost=[6012,11466], sat=[5.0,21.8], 319s
  [n20w80_004] n20w80_004 HMOA 15/15: PF=500, cost=[3717,7644], sat=[7.3,13.7], 157s
  [n20w80_003] n20w80_003 noLS 4/15: PF=500, cost=[4247,7137], sat=[6.0,9.0], 93s
  [n60w80_002] n60w80_002 HMOA 9/15: PF=500, cost=[6165,10176], sat=[3.6,7.8], 275s
  [n20w80_002] n20w80_002 HMOA 15/15: PF=500, cost=[3634,5704], sat=[5.4,7.4], 124s
  [n40w80_004] n40w80_004 noLS 1/15: PF=500, cost=[5123,6865], sat=[1.0,6.0], 138s
  [n20w80_005] n20w80_005 HMOA 15/15: PF=500, cost=[3885,7045], sat=[1.0,16.0], 146s
